pitch_mean,pitch_std,pitch_range,pitch_median,pitch_skewness,unique_pitch_count,avg_note_duration,note_density,ioi_mean,ioi_std,rhythm_entropy,pitch_class_entropy,dominant_pitch_class,label
57.71910112359551,7.439627820890607,26,59.0,-0.10674477656130345,17,0.8888406537282939,2.21093044263776,0.4369834710743801,0.4914352293287154,3.7276888942570414,1.9331747990593036,4,Extra Note
57.83653846153846,7.409856451587715,26,60.0,-0.16974746883017994,21,0.8873033216783219,2.574836821967139,0.3726831421006178,0.46920373870800336,3.782319788604665,2.0636922367715544,4,Extra Note
57.12380952380953,7.5702365039425015,28,57.0,-0.09817626159541223,22,0.8604112554112557,2.6072234762979685,0.3690340909090909,0.4692755516945553,3.7816072751226733,2.0738078947436223,4,Extra Note
57.359550561797754,7.741972560261887,28,59.0,-0.12528473864421347,17,0.8883043922369764,2.217942908926144,0.43561466942148763,0.49228287192875697,3.7191124927043884,1.8483264794378969,4,Extra Note
57.45871559633027,7.675209837960733,28,58.0,-0.13588551494542142,23,0.8500417014178487,2.7191291529651886,0.3549242424242424,0.45651975486050983,3.8294273728039574,2.0654644350468203,4,Extra Note
57.775510204081634,7.370003478310172,26,60.0,-0.14468087590743584,20,0.8854591836734694,2.434370236549427,0.3951968134957825,0.47834605916468037,3.757361419094265,2.020946538005317,4,Extra Note
57.666666666666664,7.776984086487607,28,59.0,-0.08086731963652774,23,0.8681607744107741,2.7050720100187853,0.3582625318606627,0.4637769449398864,3.791734105453729,2.1588736034221263,4,Extra Note
58.032967032967036,7.535192960698295,26,60.0,-0.1665403659517984,18,0.8848901098901096,2.279273638071384,0.42593434343434344,0.4902169520326666,3.7249053823338327,1.9922751519967379,4,Extra Note
57.714285714285715,7.299383858215442,26,60.0,-0.13686754401224308,16,0.8969780219780213,2.2686837781177407,0.42686868686868684,0.48637715663471676,3.7394452570548955,1.924827103249605,4,Extra Note
57.479166666666664,7.580098898138174,26,58.0,-0.06810927798559666,21,0.8719460227272725,2.383478162735583,0.4035167464114832,0.4809317213700393,3.754912822167302,2.0562822513795145,4,Extra Note
57.633663366336634,7.4484668796319955,26,59.0,-0.09631226029486475,21,0.8656390639063904,2.5212753886304324,0.3846818181818181,0.4745863379288961,3.776994345862049,2.108821971871318,4,Extra Note
57.4392523364486,7.365209414631266,26,58.0,-0.076836856246571,22,0.8925446049277822,2.6528427339832086,0.3616423670668954,0.4623418748523518,3.7970112221872574,2.1443850931535104,4,Extra Note
58.23,7.51778557821384,27,60.0,-0.1925209561810381,21,0.8752727272727269,2.5046963055729496,0.3872130394857668,0.4721358287417269,3.7779990250917472,2.0965142153664864,4,Extra Note
57.829787234042556,7.353734465768295,26,60.0,-0.13947758181530578,17,0.8697292069632492,2.3544145272385726,0.41219452590420336,0.4823872707686496,3.746359482521406,1.9207298865800089,4,Extra Note
57.96774193548387,7.392893438686121,26,60.0,-0.18897289903325717,18,0.8574780058651024,2.329367564182843,0.4166749011857708,0.48576626038227555,3.7395626641768884,1.9591577300856886,4,Extra Note
57.81318681318681,7.490524546124246,28,60.0,-0.09661058300309658,17,0.8746753246753244,2.279273638071384,0.42593434343434344,0.48779971767082736,3.7362703718066985,1.8826252795073122,4,Extra Note
57.40217391304348,7.580093756745927,27,59.0,-0.1083823439390145,17,0.8859189723320157,2.3043206011271136,0.4212537462537463,0.48953926218727845,3.7242647902422275,1.9288697147027245,4,Extra Note
57.71910112359551,7.45019231189075,26,60.0,-0.11069853956106646,16,0.8744892747701735,2.229179711959925,0.43561466942148763,0.4924166334217986,3.7203600538839487,1.8765246674331062,4,Extra Note
57.355555555555554,7.465939117993145,26,58.0,-0.031268102518019966,17,0.8785606060606059,2.2404526166902405,0.4307201225740551,0.4896754294714101,3.721714822167696,1.9182570488533284,4,Extra Note
57.15217391304348,7.467225173773804,26,56.0,0.010958597106448748,18,0.8760375494071143,2.3043206011271136,0.4212537462537462,0.4904966416827341,3.7195399709568098,1.971584466985348,4,Extra Note
57.329896907216494,7.376085136990676,26,57.0,0.01668463690912133,18,0.8883786316776008,2.429555416405761,0.3993134469696969,0.4775078470050626,3.7571775407734456,1.9573935294034794,4,Extra Note
57.50442477876106,7.5082537401610665,26,58.0,-0.03030426278872434,21,0.8710981496379724,2.830306825297433,0.34226866883116885,0.4490229106514548,3.834415430538413,2.1779437441367127,4,Extra Note
57.54255319148936,7.514050517752783,26,59.0,-0.0848188909529848,19,0.8912475822050284,2.3544145272385726,0.41219452590420325,0.4844948595416814,3.7414822838875303,1.9968733766495157,4,Extra Note
57.214285714285715,7.495747093505485,26,57.5,-0.04304694927555161,24,0.8614245129870126,2.8052598622417033,0.3454954954954955,0.4540070502957248,3.8229532216962596,2.096879038475619,4,Extra Note
57.9537037037037,8.16766916665411,30,60.0,-0.16977022841358266,24,0.8735058922558923,2.7009207684437877,0.35824129141886146,0.46529032655958896,3.786066245777049,2.1414055284165023,4,Extra Note
57.55681818181818,7.486135601207703,26,59.5,-0.08164791022562641,16,0.8802944214876036,2.2012507106310406,0.4405956112852664,0.4924638886556372,3.719862323808305,1.8750410138659048,4,Extra Note
56.68,7.7238332452222185,29,55.0,-0.02698856612167366,23,0.9021818181818176,2.5045537340619313,0.3872130394857667,0.47700608952450707,3.7602168080897536,2.0932426165934497,4,Extra Note
57.72826086956522,7.5312439945775305,26,60.0,-0.11204141384289099,17,0.8737648221343872,2.287005649717514,0.4212537462537462,0.4869482576928005,3.7374000668626937,1.9190090321412385,4,Extra Note
57.43333333333333,7.432735401960408,26,59.0,-0.05682530782381575,15,0.8861363636363635,2.253713505207444,0.43171603677221654,0.49030825577882925,3.7296801598262657,1.8475450831770368,4,Extra Note
56.8041237113402,7.708128224605734,28,55.0,-0.001971954824354524,21,0.8870431115276477,2.40980181807916,0.399313446969697,0.47632607233011925,3.7615005253971603,2.095701710908306,4,Extra Note
57.73118279569893,7.477766018170113,26,60.0,-0.13530204888223615,18,0.8831867057673505,2.328572241506857,0.4166749011857707,0.487108014871383,3.733269355119868,2.0045099807321365,4,Extra Note
57.68539325842696,7.4872108270666,26,60.0,-0.10045018603506894,16,0.8780132788559755,2.229179711959925,0.43561466942148763,0.4925082903256592,3.7174794224311123,1.8735498866626357,4,Extra Note
57.76923076923077,7.643250161721625,27,60.0,-0.07130877105641024,18,0.8717032967032969,2.264449722882027,0.42593434343434344,0.48849585652454486,3.7344956746556206,1.9842350779352564,4,Extra Note
57.33695652173913,7.496777820754849,26,57.5,-0.04063917115072637,21,0.8839920948616596,2.3043206011271136,0.4212537462537463,0.48598902703237434,3.736443335233578,2.0305801394258856,4,Extra Note
57.224489795918366,7.500381775650365,26,57.0,0.03303533774185954,20,0.8823283858998142,2.4546023794614906,0.3951968134957825,0.47532436653033905,3.769793477342251,2.029575138462109,4,Extra Note
57.56666666666667,7.505627518365432,26,59.5,-0.07769287725318574,17,0.8790656565656564,2.2542266750156545,0.4307201225740551,0.48999000242315527,3.7274804566419606,1.9013181607109997,4,Extra Note
57.77450980392157,7.450367621861641,27,59.5,-0.12620798349471715,23,0.8721256684491977,2.549710260197705,0.3795454545454546,0.4747294114273252,3.7671433751718197,2.1342012843611085,4,Extra Note
57.31111111111111,7.539001472998699,26,58.0,-0.06246678520094562,17,0.8761363636363636,2.2389325493300167,0.4307201225740552,0.49139499846992657,3.721201713386857,1.8848234955232332,4,Extra Note
57.21186440677966,7.475215200025966,26,57.5,0.015154686316316363,24,0.9008089368258861,2.9252352245196915,0.3276223776223776,0.4514127298322143,3.82182910364562,2.179055905555325,4,Extra Note
58.00909090909091,7.387330006714143,26,59.5,-0.10636156706230268,20,0.8650413223140488,2.7378662744654374,0.35166805671392826,0.45663330361976234,3.8169979135552965,2.105914266721656,4,Extra Note
57.407407407407405,7.454848083303262,26,57.5,-0.03708097304976168,20,0.8775883838383836,2.7050720100187853,0.3582625318606627,0.4654973513277651,3.7847412500751765,2.0867123775828365,4,Extra Note
57.20652173913044,7.595104320602303,28,57.0,-0.06043223230516132,19,0.8734683794466405,2.3023546809236723,0.4212537462537462,0.48797051415981924,3.7340452606741854,1.9860510153150264,4,Extra Note
57.67289719626168,7.711837848925701,30,60.0,-0.1253731873049509,24,0.8804163126593029,2.6736328014083712,0.3616423670668954,0.4574891498167382,3.8197987248999787,2.1469059155056667,4,Extra Note
57.28813559322034,7.582430287603061,27,56.5,0.030770660729271253,25,0.850115562403698,2.9411431484733477,0.3276223776223776,0.45176603761947287,3.8254429692643743,2.2428402438659067,4,Extra Note
57.65555555555556,7.377384527672107,26,59.5,-0.10642120413392524,16,0.8840151515151512,2.2519192493602507,0.4306945863125638,0.48857384016878913,3.731697457964965,1.8770705234617082,4,Extra Note
57.37234042553192,7.582151553614765,26,58.0,-0.022263049865131286,19,0.8852756286266918,2.3356674949175518,0.4122434017595308,0.4840749074058354,3.7441965982666483,1.9996899244002808,4,Extra Note
57.71186440677966,7.172335854429373,26,60.0,-0.20901623802831718,21,0.856587057010786,2.9416430594900853,0.3281857031857031,0.4456280543730048,3.8507085816034996,2.1676105579173157,2,Extra Note
57.44210526315789,7.552923155934129,28,59.0,-0.1593862788325501,18,0.8800000000000002,2.3740557732719942,0.40780947775628623,0.4794223212378973,3.7579886348618383,1.9388716157121089,4,Extra Note
57.45054945054945,7.421773337843449,26,59.0,-0.056569705351247036,18,0.8821928071928069,2.279273638071384,0.42593434343434344,0.4880982348603489,3.733708577932947,1.9442045491200979,4,Extra Note
57.79120879120879,7.492877912921355,26,60.0,-0.10950520518203087,19,0.8778471528471524,2.278754766376416,0.42590909090909096,0.48879299815087607,3.7318954834581146,2.0085885571274957,4,Extra Note
57.28888888888889,7.542832424736369,26,58.0,-0.0398707331738645,18,0.8956818181818184,2.251151156841567,0.43082226762002035,0.4915274775595424,3.721041224087209,1.9428811222588147,4,Extra Note
57.38053097345133,7.305372715647531,26,58.0,-0.09319398932154256,21,0.8292638777152052,2.830306825297433,0.3422686688311688,0.4510255821632534,3.837278088897182,2.117852799921329,4,Extra Note
57.5360824742268,7.524615078239699,26,59.0,-0.06096962364777913,22,0.8812558575445179,2.415666742132669,0.3993134469696969,0.4790777016230845,3.764142383426604,2.13090458658531,4,Extra Note
57.8,7.453151929500065,26,60.0,-0.13505416984538243,19,0.8678468899521531,2.3759449781162965,0.40778529980657635,0.481761324854315,3.753629321914665,1.9770659957180958,4,Extra Note
57.81318681318681,7.447858439761539,26,60.0,-0.14526763238078697,16,0.8777972027972024,2.279273638071384,0.42593434343434344,0.4894557253478691,3.72298397186676,1.8725852527521476,4,Extra Note
57.40659340659341,7.387215005533447,26,57.0,-0.0272182914955536,17,0.8691558441558439,2.279273638071384,0.42593434343434344,0.4887401691998427,3.730535803625205,1.916941668954541,4,Extra Note
57.67326732673267,7.53488114564732,26,60.0,-0.11902816315948422,20,0.8816831683168312,2.529743268628679,0.3833409090909091,0.4723135268709645,3.7819069927129747,2.111732424541068,4,Extra Note
57.73913043478261,7.7261126470664845,27,60.0,-0.13948886415826148,18,0.8723073122529641,2.3043206011271136,0.4212537462537463,0.4858468658935917,3.741302870043038,1.9914229549953026,4,Extra Note
57.34444444444444,7.529440160848778,28,57.5,-0.10388661523561106,19,0.8743181818181821,2.2465535825721905,0.4307201225740551,0.4889893031802474,3.732329042871438,1.9622974540095384,4,Extra Note
57.18181818181818,7.5536647555785414,27,58.0,-0.07798989475404546,22,0.8778466483011932,2.467429477738756,0.39209183673469383,0.47482989000097336,3.771692570191335,2.0912964572260515,4,Extra Note
57.47422680412371,7.727435102810474,29,60.0,-0.12540062972178292,22,0.9037956888472348,2.4096657633243,0.3992897727272727,0.47842846993653726,3.755898471005006,2.026187481577556,4,Extra Note
57.60227272727273,7.537089763790664,26,59.5,-0.07496720382673355,17,0.8818956611570247,2.2041327489041955,0.44062173458725185,0.49072967867333794,3.7229625160129824,1.9212678636578486,4,Extra Note
57.81188118811881,7.510669468634062,26,60.0,-0.13967613437506327,22,0.8646489648964892,2.499859368847387,0.38363636363636366,0.4744105738302882,3.7695925009370588,2.130185854835588,4,Extra Note
58.160377358490564,7.618419576180656,26,60.0,-0.1914524909760543,21,0.8712264150943393,2.6549780839073263,0.36508658008658,0.46150933061013305,3.807520781844219,2.115387135923126,4,Extra Note
57.38461538461539,7.54585867173705,26,59.0,-0.04626380417223567,16,0.8868881118881117,2.279273638071384,0.42593434343434344,0.4861875323636493,3.7371521234991776,1.898954881511325,4,Extra Note
56.888888888888886,7.674311808129447,28,56.0,0.004104794535569107,22,0.8984217171717167,2.683381331526343,0.35826253186066265,0.46096940987166396,3.802907481165324,2.1283519740129995,4,Extra Note
57.47727272727273,7.436056617356335,26,58.0,-0.04954547432127343,16,0.8793646694214872,2.194886911172836,0.4405956112852664,0.49339601553752754,3.715574676892476,1.8787602893475834,4,Extra Note
57.54255319148936,7.465758563469738,26,59.5,-0.058029520804507684,19,0.8843085106382973,2.3483988189870546,0.41217008797653965,0.482622077520748,3.7500304652304126,1.9946322430208545,4,Extra Note
57.36363636363637,7.548602848122139,26,58.0,-0.05311412989320087,17,0.8897210743801651,2.198251390939026,0.4406217345872518,0.491643115434392,3.718108810256569,1.8886449747030887,4,Extra Note
57.7,7.591588912883931,28,59.5,-0.09097638355230449,17,0.8796464646464646,2.234762979683973,0.4316649642492339,0.4882465482838918,3.732316985960899,1.9044599054441076,4,Extra Note
57.463157894736845,7.717117714352589,26,59.0,-0.07014469140257208,18,0.8672966507177035,2.361581920903955,0.40780947775628623,0.4831113988671161,3.741293141701415,2.008520271055952,4,Extra Note
57.79347826086956,7.556365073174576,28,60.0,-0.09471333655601276,17,0.8756422924901186,2.295955986614486,0.4212537462537462,0.4886023120382489,3.7288187360093223,1.9151768403088367,4,Extra Note
57.879120879120876,7.714457904843868,27,60.0,-0.14066685132816964,19,0.8838411588411583,2.2618913117161905,0.42593434343434344,0.4902846166575989,3.723604067467726,1.9827163353892159,4,Extra Note
57.95238095238095,7.537058858455841,26,60.0,-0.12663011351250594,21,0.8772294372294369,2.6299311208515967,0.3685970279720279,0.4684177689373724,3.786260488401825,2.0614845563440642,4,Extra Note
57.422222222222224,7.477340254659448,26,58.0,-0.03828731005022303,16,0.8867424242424241,2.2542266750156545,0.4307201225740551,0.4923884512180209,3.7161820153532656,1.8770705234617082,4,Extra Note
57.28712871287129,7.397265528576399,27,57.0,0.01276860153155257,23,0.861611161116112,2.5093167701863353,0.3833181818181818,0.47550682182625503,3.760126666208386,2.091682690564772,4,Extra Note
57.74757281553398,7.661172369157387,28,57.0,0.009969841546197636,23,0.8734995586937332,2.5767568796906986,0.3758244206773619,0.4700652402959278,3.7793698492062555,2.1089720814369235,4,Extra Note
57.2967032967033,7.609269225276261,26,57.0,-0.022980383934556266,18,0.8801698301698302,2.2641936213526352,0.42590909090909085,0.4870717020883132,3.738496527869844,1.966859038697361,4,Extra Note
57.69444444444444,7.647873504171108,28,59.5,-0.07053079993479175,23,0.8835227272727276,2.6931141966562766,0.35826253186066265,0.4634518674890878,3.7951252954339205,2.1231135864787323,4,Extra Note
58.08771929824562,7.6463056135130785,29,60.0,-0.15171733945806604,26,0.8831140350877191,2.8436986223708827,0.3392397425583266,0.4585726683222888,3.7964722406103437,2.206444117456783,4,Extra Note
57.415841584158414,7.801075486571173,26,59.0,-0.11301906810626343,22,0.88006300630063,2.529743268628679,0.3833409090909091,0.4773287905384082,3.7540440053349156,2.1149764176955426,4,Extra Note
57.44117647058823,7.459135114417264,26,58.0,-0.021661850188200455,20,0.9052584670231727,2.5536273115220487,0.3797254725472547,0.4744883293570532,3.7696196235968245,2.046386397974439,4,Extra Note
57.78095238095238,7.594460327396482,28,60.0,-0.06019043763776156,22,0.882294372294372,2.6299311208515967,0.3685970279720279,0.4691653187047584,3.7880697168053974,2.075408879678428,4,Extra Note
57.49074074074074,7.8179463183427105,29,58.0,-0.0777792152924585,21,0.8815446127946129,2.697394562070727,0.35826253186066265,0.46351331855960226,3.800904526683348,2.0424247696255766,4,Extra Note
57.634408602150536,7.548815966740145,26,60.0,-0.11400999095756943,17,0.8796187683284455,2.329367564182843,0.4166749011857708,0.4838043879635004,3.744056551016453,1.9198986331418395,4,Extra Note
57.54639175257732,7.492980383117764,28,59.0,-0.14595111571320785,23,0.8867853795688841,2.4276207269211083,0.399313446969697,0.4764469226343832,3.762693487821007,2.099160388983175,4,Extra Note
57.39784946236559,7.398255802793992,26,59.0,-0.02778475786540332,17,0.8854349951124144,2.314348735931226,0.41744071146245054,0.48639354622205344,3.736538335606518,1.9648344095647254,4,Extra Note
57.651685393258425,7.382184938269994,26,60.0,-0.1092316796989211,17,0.87597037793667,2.2213398377673155,0.43558884297520656,0.49229564936317166,3.7204240773510557,1.9208102052399476,4,Extra Note
56.87,7.546727767714959,28,56.0,-0.027351868379716746,21,0.880272727272727,2.4971623155505105,0.38719008264462806,0.4758804361533123,3.7654233323270354,2.0310666707937752,4,Extra Note
57.8876404494382,7.537827008200364,26,60.0,-0.14143786504174763,16,0.8799029622063328,2.229179711959925,0.4356146694214877,0.4920227555687137,3.720652651038079,1.8765246674331062,4,Extra Note
57.604395604395606,7.4123139613132665,26,60.0,-0.0871183551463055,17,0.8885864135864134,2.279273638071384,0.42593434343434344,0.48637495201181513,3.735583060734236,1.942441591197683,4,Extra Note
57.53846153846154,7.363867373064316,26,59.0,-0.08714078004967456,16,0.8817682317682314,2.279273638071384,0.4262626262626261,0.4888662967482181,3.7327511698770532,1.9004736240573656,4,Extra Note
57.63716814159292,7.541110862633228,28,59.0,-0.07839014065060494,25,0.8425784392598551,2.830306825297433,0.3422686688311688,0.4527627847173057,3.8299932188896904,2.1805063937839715,4,Extra Note
57.619565217391305,7.493246802091271,26,59.5,-0.08546908158434117,20,0.8691699604743086,2.29426433915212,0.4212537462537463,0.48718762462222726,3.7309709496753567,2.0345888580164067,4,Extra Note
58.148514851485146,7.293542700297747,26,60.0,-0.20081230627938823,21,0.8753825382538247,2.51827506091687,0.3833181818181818,0.4717266748712903,3.7769688730808815,2.1071908827574215,4,Extra Note
57.604395604395606,7.427124509583759,26,60.0,-0.08998490894324285,18,0.8858391608391607,2.272159800249688,0.42593434343434344,0.489203205918513,3.725083663142328,1.9590960005638323,4,Extra Note
57.20909090909091,7.967086218305747,30,58.5,-0.0816812862174581,28,0.8742975206611572,2.7287590911653603,0.3516889074228523,0.4570885286360035,3.816651082236065,2.2024876821919497,4,Extra Note
57.13265306122449,7.434939242031149,26,56.5,0.03066050593697026,22,0.8750231910946199,2.4433363553943788,0.3951968134957825,0.4796763987362139,3.753305326308391,2.068623780924729,4,Extra Note
57.52040816326531,7.521709521054175,26,58.5,-0.077186170933849,20,0.8896335807050092,2.4546023794614906,0.3951968134957825,0.48107423825346823,3.7455686545797144,2.0332244640908836,4,Extra Note
57.70967741935484,7.685457073823009,28,60.0,-0.150609692503329,20,0.8804496578690121,2.319464913275139,0.4166749011857707,0.48511881686972413,3.7372332187644806,1.9760385366110258,4,Extra Note
57.449438202247194,7.4230301150458535,26,59.0,-0.044948441370625765,16,0.8977783452502546,2.2251264276379343,0.43558884297520656,0.4902688574524872,3.7278275064007915,1.9175984579231253,4,Extra Note
57.57954545454545,7.4448297967434645,26,59.5,-0.0825691653750491,16,0.8797520661157022,2.199500113610543,0.4406217345872518,0.4924938626852784,3.7181840550317764,1.8750410138659048,4,Extra Note
58.03846153846154,7.60809674588031,26,60.0,-0.1568268707987365,22,0.8859921328671327,2.6048841577958672,0.37217563989408653,0.4645520855370958,3.7943545497455653,2.086882883674906,4,Extra Note
57.872549019607845,7.446109088733698,27,60.0,-0.15797682381187161,19,0.8711229946524061,2.5547902316844087,0.3795454545454546,0.4751887552989747,3.764166915959405,2.055742698827133,4,Extra Note
57.2967032967033,7.495778307050621,26,57.0,-0.04374331569948637,18,0.8960789210789213,2.272546682558602,0.4268181818181818,0.4895448683676372,3.7306826048297363,1.9842350779352564,4,Extra Note
57.83505154639175,7.322723301049598,26,60.0,-0.11635372623473293,19,0.8776476101218367,2.429555416405761,0.3993134469696969,0.48138404627907694,3.7499472250710366,2.0012285944475456,4,Extra Note
57.319148936170215,7.550134232930223,27,57.0,0.00643987384490937,20,0.871324951644101,2.3467998184294143,0.41219452590420325,0.48422997705826143,3.7437808367907857,2.0102711782795404,4,Extra Note
57.351063829787236,7.482898867685628,26,59.0,-0.06231848185051445,19,0.8902804642166339,2.3544145272385726,0.41219452590420336,0.48183060637836117,3.7493362494133544,2.01309704366476,4,Extra Note
57.31111111111111,7.48427157361719,26,58.0,-0.02703161797430267,17,0.8896212121212119,2.251151156841567,0.4315628192032686,0.4912496263129992,3.7265173276334043,1.942704703184929,4,Extra Note
57.76,7.313166208968589,26,59.5,-0.08160765092925013,19,0.8835681818181814,2.4822294933995264,0.3872130394857668,0.47641649833249744,3.7560582264414943,1.9701162836189072,4,Extra Note
57.86868686868687,7.5366397472432345,28,60.0,-0.06879397840054605,21,0.8783287419651055,2.471910112359551,0.39114100185528755,0.4740568271621666,3.7801604160087403,2.051106468350975,4,Extra Note
57.41818181818182,7.778036464280006,28,59.5,-0.01809756135144464,26,0.8991115702479339,2.7417436129836292,0.35202251876563806,0.46045937417446464,3.811947959012061,2.1853634679706215,4,Extra Note
57.42574257425743,7.710538672933383,26,59.0,-0.10436749941632263,20,0.8769126912691272,2.529455290568615,0.383340909090909,0.4754257612310767,3.764487636533026,2.055036456634554,4,Extra Note
57.51111111111111,7.5942148221809,26,59.5,-0.07638110195993932,18,0.8760353535353529,2.2507673070364898,0.4307201225740552,0.4903211816935214,3.726041285336631,1.9197503642038014,4,Extra Note
57.92,7.381978054695096,26,60.0,-0.1424937089522686,20,0.843318181818182,2.503271320475622,0.3872130394857668,0.4762922924027395,3.766965184088189,2.045951069059868,4,Extra Note
58.30172413793103,7.455869971193731,28,60.0,-0.20959656182194275,22,0.8593260188087776,2.871448663853727,0.3344861660079051,0.4496207789348075,3.8480195726487083,2.1464606506487716,4,Extra Note
57.361111111111114,7.615114518889554,32,57.0,0.022499986184233024,23,0.8724957912457909,2.6992331723942065,0.35906966864910783,0.46471727242346633,3.7998774295339772,2.097985023876555,4,Extra Note
58.302083333333336,7.637789535792117,28,60.0,-0.16124168825903218,19,0.8721117424242423,2.4045084533500316,0.4035167464114833,0.48010514838294716,3.7560778243931883,1.9968524172290931,4,Extra Note
57.481818181818184,7.50482489430732,27,58.0,-0.011324983525116428,23,0.8771694214876029,2.749062819493355,0.3523978315262719,0.4526101246165956,3.836899273070423,2.1760832594967874,4,Extra Note
57.527472527472526,7.5058082408323195,26,59.0,-0.06288754366367286,18,0.8795454545454542,2.279273638071384,0.42593434343434344,0.4856656104985155,3.737728323556044,1.9561568526199933,4,Extra Note
57.44827586206897,7.542612463495312,26,59.0,-0.06929884004681822,16,0.8815308254963427,2.174011812812358,0.44571881606765323,0.4947434646710282,3.711816738786415,1.8804590649512336,4,Extra Note
57.364583333333336,7.386812279983986,26,57.5,-0.0044703897289431905,20,0.8824573863636364,2.386305858426078,0.4036602870813398,0.4847034104706543,3.735873033121593,2.045352157427261,4,Extra Note
57.70786516853933,7.518071482320526,26,60.0,-0.09125353403489841,16,0.8800051072522989,2.2111801242236027,0.4356146694214875,0.489011090408883,3.727113333858382,1.8833235081377422,4,Extra Note
57.76086956521739,7.357884805368573,26,59.5,-0.1258906404607202,17,0.8743577075098811,2.3043206011271136,0.4212537462537463,0.4851478372965389,3.744487237879133,1.908889301771211,4,Extra Note
57.708333333333336,7.608817071149906,27,60.0,-0.11574091276969306,20,0.8799479166666666,2.4045084533500316,0.4035167464114833,0.47995665587669534,3.756222675141131,2.0368669732368074,4,Extra Note
57.39325842696629,7.431511978159634,26,57.0,-0.024400339886835154,16,0.87791113381001,2.220332256052617,0.4356146694214875,0.49259802366792665,3.7175405729231774,1.8751027582546549,4,Extra Note
